frame,x,y
199950,473,231
200000,473,231
200050,473,231
200100,473,231
200150,473,231
200200,473,231
200250,473,231
200300,473,231
200350,473,231
200400,473,231
200450,473,231
200500,473,231
200550,473,231
200600,473,231
200650,473,231
200700,473,231
200750,473,231
200800,473,231
200850,472,231
200900,472,231
200950,472,231
201000,472,231
201050,473,231
201100,473,231
201150,473,231
201200,473,231
201250,473,231
201300,473,231
201350,473,231
201400,473,231
201450,473,231
201500,473,231
201550,473,231
201600,473,231
201650,473,231
201700,473,231
201750,473,231
201800,473,231
201850,473,231
201900,473,231
201950,473,231
202000,473,231
202050,473,231
202100,473,231
202150,473,231
202200,473,231
202250,473,231
202300,473,232
202350,472,231
202400,473,232
202450,472,231
202500,473,232
202550,473,232
202600,473,232
202650,473,232
202700,473,232
202750,473,232
202800,473,232
202850,473,231
202900,473,231
202950,473,231
203000,473,231
203050,473,231
203100,473,231
203150,473,231
203200,473,231
203250,473,231
203300,473,231
203350,473,231
203400,473,231
203450,473,231
203500,473,231
203550,472,231
203600,472,231
203650,472,231
203700,472,231
203750,472,231
203800,472,231
203850,472,231
203900,472,231
203950,472,231
204000,472,231
204050,473,231
204100,473,231
204150,473,231
204200,473,231
204250,473,231
204300,473,231
204350,472,231
204400,472,231
204450,473,231
204500,473,231
204550,473,231
204600,473,231
204650,472,231
204700,472,231
204750,472,231
204800,472,231
204850,472,231
204900,472,231
204950,473,232
205000,473,232
205050,473,232
205100,473,232
205150,473,232
205200,473,232
205250,473,231
205300,473,231
205350,473,231
205400,473,231
205450,473,231
205500,473,231
205550,473,231
205600,473,231
205650,473,231
205700,473,231
205750,473,231
205800,473,231
205850,473,231
205900,473,231
205950,473,231
206000,473,231
206050,473,231
206100,473,231
206150,473,231
206200,473,231
206250,473,231
206300,473,231
206350,473,231
206400,473,231
206450,473,231
206500,473,231
206550,473,231
206600,473,231
206650,473,231
206700,473,231
206750,473,231
206800,473,231
206850,473,231
206900,473,231
206950,473,231
207000,473,231
207050,473,231
207100,473,231
207150,473,231
207200,473,231
207250,473,231
207300,473,231
207350,473,231
207400,473,231
207450,473,231
207500,473,231
207550,473,231
207600,473,231
207650,472,231
207700,473,231
207750,473,231
207800,473,231
207850,473,231
207900,473,231
207950,473,231
208000,473,231
208050,473,231
208100,473,231
208150,473,231
208200,473,231
208250,474,231
208300,474,231
208350,474,231
208400,474,231
208450,474,231
208500,474,231
208550,474,231
208600,474,231
208650,474,231
208700,474,231
208750,474,231
208800,474,231
208850,473,231
208900,473,231
208950,473,231
209000,473,231
209050,473,231
209100,473,231
209150,473,231
209200,473,231
209250,473,231
209300,473,231
209350,473,231
209400,473,231
209450,473,231
209500,473,231
209550,473,231
209600,473,231
209650,473,231
209700,473,231
209750,473,231
209800,473,231
209850,473,231
209900,473,231
209950,473,231
210000,473,231
210050,473,231
210100,473,231
210150,473,231
210200,473,231
210250,473,231
210300,473,231
210350,473,231
210400,473,231
210450,472,231
210500,472,231
210550,472,231
210600,472,231
210650,473,231
210700,473,231
210750,473,231
210800,473,231
210850,473,231
210900,473,231
210950,473,231
211000,473,231
211050,473,231
211100,473,231
211150,473,231
211200,473,231
211250,473,231
211300,473,231
211350,473,231
211400,473,231
211450,473,231
211500,473,231
211550,473,231
211600,473,231
211650,473,231
211700,473,231
211750,473,231
211800,473,231
211850,473,231
211900,473,231
211950,473,231
212000,473,231
212050,473,231
212100,473,231
212150,473,231
212200,473,231
212250,473,231
212300,473,231
212350,473,231
212400,473,231
212450,472,231
212500,473,231
212550,473,231
212600,473,231
212650,473,231
212700,473,231
212750,473,231
212800,473,231
212850,473,231
212900,473,231
212950,473,231
213000,473,231
213050,473,231
213100,473,231
213150,473,231
213200,473,231
213250,473,231
213300,473,231
213350,473,231
213400,473,231
213450,473,231
213500,473,231
213550,473,231
213600,473,231
213650,473,231
213700,473,231
213750,473,231
213800,473,231
213850,473,231
213900,473,231
213950,473,231
214000,473,231
214050,473,231
214100,473,231
214150,473,231
214200,473,231
214250,473,231
214300,473,231
214350,473,231
214400,473,231
214450,473,231
214500,473,231
214550,473,231
214600,473,231
214650,473,231
214700,473,231
214750,473,231
214800,473,231
214850,473,231
214900,473,231
214950,473,231
215000,473,231
215050,473,231
215100,473,231
215150,473,231
215200,473,231
215250,473,231
215300,473,231
215350,473,231
215400,473,231
215450,473,231
215500,473,231
215550,473,231
215600,473,231
215650,473,231
215700,473,231
215750,473,231
215800,473,231
215850,473,231
215900,473,231
215950,473,231
216000,473,231
216050,473,231
216100,473,231
216150,473,231
216200,473,231
216250,473,231
216300,473,231
216350,473,231
216400,473,231
216450,473,231
216500,473,231
216550,473,231
216600,473,231
216650,473,231
216700,473,231
216750,473,231
216800,473,231
216850,473,231
216900,473,231
216950,473,231
217000,473,231
217050,473,231
217100,473,231
217150,473,231
217200,473,231
217250,473,231
217300,473,231
217350,473,231
217400,473,231
217450,473,231
217500,473,231
217550,473,231
217600,473,231
217650,473,231
217700,473,231
217750,473,231
217800,473,231
217850,473,231
217900,473,231
217950,473,231
218000,473,231
218050,473,231
218100,473,231
218150,473,231
218200,473,231
218250,473,231
218300,473,231
218350,473,231
218400,473,231
218450,473,231
218500,473,231
218550,473,231
218600,473,231
218650,473,231
218700,473,231
218750,473,231
218800,473,231
218850,473,231
218900,473,231
218950,473,231
219000,473,231
219050,473,231
219100,473,231
219150,473,231
219200,473,231
219250,473,231
219300,473,231
219350,473,231
219400,473,231
219450,473,231
219500,473,231
219550,473,231
219600,473,231
219650,473,231
219700,473,232
219750,473,232
219800,473,232
219850,473,232
219900,473,232
219950,473,231
220000,473,231
220050,473,231
220100,473,231
220150,473,231
220200,473,231
220250,473,231
220300,473,231
220350,473,231
220400,473,231
220450,473,231
220500,473,231
220550,473,231
220600,473,231
220650,473,231
220700,472,232
220750,472,232
220800,473,231
220850,473,231
220900,473,231
220950,473,231
221000,473,231
221050,473,231
221100,473,231
221150,473,231
221200,473,231
221250,473,231
221300,473,231
221350,473,231
221400,473,231
221450,473,231
221500,473,231
221550,473,231
221600,473,231
221650,473,231
221700,473,231
221750,473,231
221800,473,231
221850,473,231
221900,473,231
221950,473,231
222000,473,231
222050,473,232
222100,473,232
222150,473,231
222200,473,231
222250,473,231
222300,473,231
222350,473,231
222400,473,231
222450,473,231
222500,473,231
222550,473,231
222600,473,231
222650,473,231
222700,473,231
222750,473,231
222800,473,231
222850,473,231
222900,473,231
222950,473,231
223000,473,231
223050,473,231
223100,473,231
223150,473,231
223200,473,231
223250,472,232
223300,472,232
223350,472,232
223400,472,232
223450,473,231
223500,473,231
223550,473,231
223600,473,231
223650,473,231
223700,473,231
223750,473,231
223800,472,232
223850,473,231
223900,473,231
223950,473,231
224000,473,231
224050,473,231
224100,473,231
224150,473,231
224200,473,231
224250,473,231
224300,473,231
224350,473,231
224400,473,231
224450,473,231
224500,473,231
224550,473,231
224600,473,231
224650,473,231
224700,473,231
224750,473,231
224800,473,231
224850,473,231
224900,473,231
224950,473,231
225000,473,231
225050,472,232
225100,472,232
225150,472,232
225200,477,231
225250,477,231
225300,477,231
225350,477,231
225400,477,231
225450,477,231
225500,477,231
225550,477,231
225600,477,231
225650,477,231
225700,477,231
225750,477,231
225800,477,231
225850,477,231
225900,477,231
225950,477,231
226000,477,231
226050,477,231
226100,477,232
226150,477,232
226200,477,232
226250,477,232
226300,477,232
226350,477,232
226400,477,232
226450,477,232
226500,477,232
226550,477,232
226600,477,232
226650,477,232
226700,477,231
226750,477,231
226800,477,231
226850,477,231
226900,477,231
226950,477,231
227000,477,231
227050,477,231
227100,477,231
227150,477,231
227200,477,231
227250,477,231
227300,477,231
227350,477,231
227400,477,231
227450,477,231
227500,477,231
227550,477,231
227600,477,231
227650,477,231
227700,477,231
227750,477,231
227800,477,231
227850,477,231
227900,477,231
227950,477,231
228000,477,231
228050,477,231
228100,477,231
228150,477,231
228200,477,231
228250,477,231
228300,477,231
228350,477,231
228400,477,231
228450,477,231
228500,477,232
228550,477,231
228600,477,231
228650,477,232
228700,477,232
228750,477,232
228800,477,231
228850,477,231
228900,477,231
228950,477,231
229000,477,231
229050,477,231
229100,477,232
229150,477,232
229200,477,232
229250,477,232
229300,477,232
229350,477,232
229400,477,232
229450,477,231
229500,477,231
229550,477,231
229600,477,231
229650,477,231
229700,477,231
229750,477,231
229800,477,231
229850,477,231
229900,477,231
229950,477,231
230000,477,231
230050,477,231
230100,477,231
230150,477,231
230200,477,231
230250,477,231
230300,477,232
230350,477,232
230400,477,232
230450,477,232
230500,477,232
230550,477,232
230600,477,232
230650,477,232
230700,477,232
230750,477,232
230800,477,232
230850,477,232
230900,477,232
230950,477,232
231000,477,232
231050,477,232
231100,477,232
231150,477,232
231200,477,232
231250,477,232
231300,477,232
231350,477,232
231400,477,232
231450,477,232
231500,477,232
231550,477,232
231600,477,232
231650,477,232
231700,477,232
231750,477,232
231800,477,232
231850,477,232
231900,477,232
231950,477,232
232000,477,232
232050,477,232
232100,477,232
232150,477,232
232200,477,231
232250,477,231
232300,477,231
232350,477,231
232400,477,231
232450,477,231
232500,477,231
232550,477,231
232600,477,231
232650,477,231
232700,476,232
232750,476,232
232800,476,232
232850,476,232
232900,477,231
232950,477,231
233000,477,231
233050,476,231
233100,476,231
233150,476,231
233200,476,231
233250,476,231
233300,476,231
233350,476,231
233400,476,231
233450,476,231
233500,476,231
233550,476,231
233600,476,231
233650,476,231
233700,476,231
233750,476,231
233800,476,231
233850,476,231
233900,477,231
233950,477,231
234000,477,231
234050,477,231
234100,477,231
234150,477,231
234200,477,231
234250,477,231
234300,477,231
234350,477,231
234400,477,231
234450,477,231
234500,476,232
234550,476,232
234600,476,232
234650,476,232
234700,476,232
234750,476,232
234800,476,232
234850,476,232
234900,476,232
234950,476,232
235000,476,232
235050,476,232
235100,477,231
235150,477,231
235200,477,231
235250,477,231
235300,477,231
235350,477,231
235400,477,231
235450,477,231
235500,477,231
235550,477,231
235600,477,231
235650,477,231
235700,477,231
235750,477,231
235800,477,231
235850,477,231
235900,477,231
235950,477,231
236000,477,231
236050,477,231
236100,477,231
236150,477,231
236200,477,231
236250,477,231
236300,476,231
236350,476,231
236400,476,231
236450,476,231
236500,476,231
236550,476,231
236600,476,231
236650,476,231
236700,476,231
236750,476,231
236800,476,231
236850,476,231
236900,477,231
236950,477,231
237000,477,231
237050,477,231
237100,477,231
237150,476,232
237200,476,232
237250,477,231
237300,477,231
237350,477,231
237400,476,232
237450,476,232
237500,477,231
237550,477,231
237600,477,231
237650,477,231
237700,477,231
237750,477,231
237800,477,231
237850,477,231
237900,477,231
237950,477,231
238000,477,231
238050,477,231
238100,477,231
238150,477,231
238200,477,231
238250,477,231
238300,477,231
238350,477,231
238400,477,231
238450,477,231
238500,477,231
238550,477,231
238600,477,231
238650,477,231
238700,477,231
238750,477,231
238800,477,231
238850,477,231
238900,477,231
238950,477,231
239000,477,231
239050,477,231
239100,477,231
239150,477,231
239200,477,231
239250,477,231
239300,477,231
239350,477,231
239400,477,231
239450,476,231
239500,476,231
239550,476,231
239600,476,231
239650,476,231
239700,476,231
239750,476,231
239800,476,231
239850,476,231
239900,477,231
239950,477,231
240000,477,231
240050,477,231
240100,477,231
240150,477,231
240200,477,231
240250,477,231
240300,477,231
240350,477,231
240400,477,231
240450,477,231
240500,476,231
240550,476,231
240600,476,231
240650,476,231
240700,476,231
240750,476,231
240800,476,231
240850,476,231
240900,476,231
240950,476,231
241000,476,231
241050,476,231
241100,477,231
241150,477,231
241200,477,231
241250,477,231
241300,477,231
241350,477,231
241400,477,231
241450,477,231
241500,477,231
241550,477,231
241600,477,231
241650,477,231
241700,476,231
241750,476,231
241800,476,231
241850,477,231
241900,477,231
241950,477,231
242000,477,231
242050,477,231
242100,477,231
242150,477,231
242200,477,231
242250,477,231
242300,476,231
242350,476,231
242400,476,231
242450,476,231
242500,476,231
242550,476,231
242600,476,231
242650,476,231
242700,476,231
242750,476,231
242800,476,231
242850,476,231
242900,476,232
242950,476,232
243000,476,231
243050,476,231
243100,476,231
243150,476,231
243200,476,231
243250,476,231
243300,476,231
243350,476,231
243400,476,231
243450,476,231
243500,476,231
243550,476,231
243600,476,231
243650,476,231
243700,476,231
243750,476,231
243800,476,231
243850,476,231
243900,476,231
243950,476,231
244000,476,231
244050,476,231
244100,476,231
244150,476,231
244200,476,231
244250,476,231
244300,476,231
244350,476,231
244400,476,231
244450,476,231
244500,476,231
244550,476,231
244600,476,231
244650,476,231
244700,476,232
244750,476,231
244800,476,231
244850,476,231
244900,476,231
244950,476,231
245000,476,231
245050,476,231
245100,476,231
245150,476,231
245200,476,231
245250,476,231
245300,476,232
245350,476,232
245400,476,232
245450,476,232
245500,476,232
245550,476,232
245600,476,232
245650,476,232
245700,476,232
245750,476,232
245800,476,232
245850,476,232
245900,476,232
245950,476,232
246000,476,232
246050,476,232
246100,476,232
246150,476,232
246200,476,232
246250,476,232
246300,476,232
246350,477,231
246400,477,231
246450,476,232
246500,476,231
246550,476,231
246600,476,231
246650,476,231
246700,476,231
246750,476,232
246800,476,232
246850,476,232
246900,476,232
246950,476,232
247000,476,231
247050,476,231
247100,476,231
247150,476,231
247200,476,231
247250,476,231
247300,476,231
247350,476,231
247400,476,231
247450,476,231
247500,476,231
247550,476,231
247600,476,231
247650,476,231
247700,477,231
247750,477,231
247800,477,231
247850,477,231
247900,476,231
247950,476,231
248000,476,231
248050,476,231
248100,476,231
248150,476,231
248200,476,231
248250,476,231
248300,476,231
248350,476,231
248400,476,231
248450,476,231
248500,476,231
248550,476,231
248600,476,231
248650,476,231
248700,476,231
248750,476,231
248800,476,231
248850,476,231
248900,476,231
248950,476,231
249000,476,231
249050,476,231
249100,476,231
249150,476,231
249200,476,231
249250,476,231
249300,476,231
249350,476,231
249400,476,231
249450,476,231
249500,476,231
249550,476,231
249600,476,231
249650,476,231
249700,476,231
249750,476,231
249800,476,231
249850,476,231
249900,476,231
249950,476,231
250000,476,231
250050,477,231
250100,476,231
250150,476,231
250200,476,231
250250,476,231
250300,476,231
250350,476,231
250400,476,231
250450,476,231
250500,476,231
250550,476,232
250600,476,232
250650,476,232
250700,476,231
250750,476,231
250800,476,231
250850,476,231
250900,476,231
250950,476,231
251000,476,231
251050,476,231
251100,476,231
251150,476,231
251200,476,231
251250,476,231
251300,476,231
251350,476,231
251400,476,231
251450,476,231
251500,476,231
251550,476,231
251600,476,231
251650,476,231
251700,476,231
251750,476,231
251800,476,231
251850,476,231
251900,476,232
251950,477,231
252000,477,231
252050,476,232
252100,476,232
252150,476,232
252200,476,232
252250,477,231
252300,477,231
252350,477,231
252400,477,231
252450,477,231
252500,476,231
252550,476,231
252600,476,231
252650,476,231
252700,476,231
252750,476,231
252800,476,231
252850,476,231
252900,476,231
252950,476,231
253000,476,231
253050,476,231
253100,476,231
253150,476,231
253200,476,231
253250,476,231
253300,476,231
253350,476,231
253400,476,231
253450,476,231
253500,476,231
253550,476,231
253600,476,231
253650,476,231
253700,476,231
253750,476,231
253800,476,231
253850,476,231
253900,476,231
253950,476,231
254000,476,231
254050,476,231
254100,476,231
254150,476,231
254200,476,231
254250,476,231
254300,476,231
254350,476,231
254400,476,231
254450,476,231
254500,476,231
254550,476,231
254600,476,231
254650,476,231
254700,476,231
254750,476,231
254800,476,231
254850,476,231
254900,476,231
254950,476,231
255000,476,231
255050,476,231
255100,476,231
255150,476,231
255200,476,231
255250,476,231
255300,476,231
255350,476,231
255400,476,231
255450,476,231
255500,476,231
255550,476,231
255600,476,231
255650,476,231
255700,476,231
255750,476,231
255800,476,231
255850,476,231
255900,476,231
255950,476,231
256000,476,231
256050,476,231
256100,476,231
256150,476,231
256200,476,231
256250,476,231
256300,476,231
256350,476,231
256400,476,231
256450,476,231
256500,476,231
256550,476,231
256600,476,231
256650,476,231
256700,476,231
256750,476,231
256800,476,231
256850,476,231
256900,476,231
256950,476,231
257000,476,231
257050,476,231
257100,476,231
257150,476,231
257200,476,231
257250,476,231
257300,476,231
257350,476,231
257400,476,231
257450,476,231
257500,476,231
257550,476,231
257600,476,231
257650,476,231
257700,476,231
257750,476,231
257800,476,231
257850,476,231
257900,476,231
257950,476,231
258000,476,231
258050,476,231
258100,476,231
258150,476,231
258200,476,231
258250,476,231
258300,476,231
258350,476,231
258400,476,231
258450,476,231
258500,476,231
258550,476,231
258600,476,231
258650,476,231
258700,476,231
258750,476,231
258800,476,231
258850,476,231
258900,476,231
258950,476,231
259000,476,231
259050,476,231
259100,476,231
259150,476,231
259200,476,231
259250,476,231
259300,476,231
259350,476,231
259400,476,231
259450,476,231
259500,476,231
259550,476,231
259600,476,231
259650,476,231
259700,476,231
259750,476,231
259800,476,231
259850,476,231
259900,476,231
259950,476,231
260000,476,231
260050,476,231
260100,476,231
260150,476,231
260200,476,231
260250,476,231
260300,476,231
260350,476,231
260400,476,231
260450,476,231
260500,476,231
260550,476,231
260600,476,231
260650,476,231
260700,476,232
260750,476,232
260800,476,232
260850,476,232
260900,476,231
260950,476,231
261000,476,231
261050,476,231
261100,476,231
261150,476,231
261200,476,231
261250,476,232
261300,476,232
261350,476,231
261400,476,231
261450,476,231
261500,476,231
261550,476,231
261600,476,231
261650,476,231
261700,476,231
261750,476,231
261800,476,231
261850,476,231
261900,476,231
261950,476,231
262000,476,231
262050,476,231
262100,476,232
262150,476,232
262200,476,231
262250,476,231
262300,476,231
262350,476,231
262400,476,231
262450,476,231
262500,476,231
262550,476,231
262600,476,231
262650,476,231
262700,476,231
262750,522,229
262800,522,229
262850,522,229
262900,522,229
262950,522,229
263000,522,229
263050,522,229
263100,522,229
263150,522,229
263200,522,229
263250,522,229
263300,522,229
263350,522,229
263400,522,229
263450,522,228
263500,522,228
263550,522,229
263600,522,228
263650,522,228
263700,522,228
263750,522,228
263800,522,229
263850,522,229
263900,522,229
263950,522,229
264000,522,229
264050,522,229
264100,522,230
264150,522,228
264200,522,228
264250,522,229
264300,522,229
264350,522,229
264400,522,229
264450,522,230
264500,522,229
264550,522,230
264600,522,229
264650,522,229
264700,522,230
264750,522,229
264800,522,230
264850,522,229
264900,522,230
264950,522,229
265000,522,229
265050,523,229
265100,523,229
265150,523,229
265200,523,229
265250,523,229
265300,522,228
265350,523,229
265400,523,229
265450,523,229
265500,522,229
265550,522,229
265600,523,229
265650,522,228
265700,522,228
265750,522,228
265800,523,229
265850,523,229
265900,522,228
265950,522,230
266000,522,229
266050,523,230
266100,523,229
266150,523,229
266200,522,230
266250,523,229
266300,523,229
266350,522,229
266400,522,229
266450,522,229
266500,522,230
266550,522,228
266600,522,228
266650,522,230
266700,522,230
266750,522,230
266800,523,228
266850,523,229
266900,522,229
266950,523,229
267000,523,229
267050,522,229
267100,523,229
267150,522,228
267200,523,230
267250,522,228
267300,522,230
267350,522,230
267400,522,229
267450,523,229
267500,523,229
267550,523,229
267600,522,228
267650,523,229
267700,522,228
267750,523,229
267800,523,229
267850,522,228
267900,523,230
267950,523,229
268000,523,229
268050,523,229
268100,523,229
268150,523,229
268200,523,229
268250,524,229
268300,523,229
268350,524,229
268400,524,229
268450,524,229
268500,524,229
268550,524,229
268600,523,229
268650,523,230
268700,523,230
268750,523,228
268800,522,230
268850,524,229
268900,524,229
268950,524,229
269000,523,230
269050,524,229
269100,523,228
269150,524,229
269200,523,228
269250,523,230
269300,523,230
269350,524,229
269400,524,229
269450,524,229
269500,524,230
269550,524,229
269600,524,230
269650,524,229
269700,524,229
269750,524,229
269800,524,229
269850,524,229
269900,524,229
269950,524,229
270000,524,228
270050,524,228
270100,524,229
270150,524,229
270200,524,229
270250,524,229
270300,524,229
270350,524,229
270400,524,229
270450,524,229
270500,524,229
270550,524,229
270600,524,229
270650,524,229
270700,524,229
270750,524,229
270800,524,229
270850,524,229
270900,524,229
270950,524,229
271000,524,230
271050,524,229
271100,524,229
271150,524,229
271200,524,229
271250,524,229
271300,524,229
271350,524,229
271400,524,229
271450,524,229
271500,524,229
271550,524,229
271600,524,229
271650,524,230
271700,524,229
271750,524,229
271800,524,229
271850,524,229
271900,524,230
271950,524,229
272000,524,229
272050,524,228
272100,524,230
272150,524,230
272200,524,228
272250,524,229
272300,524,229
272350,524,229
272400,524,229
272450,524,229
272500,524,229
272550,524,229
272600,525,229
272650,524,229
272700,525,229
272750,524,229
272800,525,229
272850,525,229
272900,525,229
272950,525,229
273000,525,229
273050,525,229
273100,524,229
273150,525,229
273200,525,229
273250,525,229
273300,524,229
273350,524,229
273400,525,229
273450,525,229
273500,524,230
273550,525,229
273600,525,229
273650,524,230
273700,524,228
273750,524,230
273800,524,228
273850,525,229
273900,525,229
273950,525,229
274000,525,229
274050,525,229
274100,524,229
274150,524,229
274200,524,229
274250,524,229
274300,524,229
274350,524,229
274400,524,229
274450,524,229
274500,524,229
274550,524,229
274600,524,229
274650,525,229
274700,524,229
274750,525,229
274800,525,229
274850,525,229
274900,525,229
274950,525,229
275000,525,229
275050,525,229
275100,525,229
275150,525,229
275200,524,230
275250,525,228
275300,524,229
275350,524,229
275400,524,229
275450,524,229
275500,524,229
275550,526,229
275600,526,229
275650,526,229
275700,526,229
275750,526,229
275800,526,229
275850,526,229
275900,525,228
275950,525,228
276000,525,228
276050,525,228
276100,525,228
276150,526,229
276200,524,229
276250,526,229
276300,526,229
276350,526,229
276400,525,228
276450,525,228
276500,526,229
276550,525,228
276600,526,229
276650,526,229
276700,526,229
276750,526,229
276800,525,228
276850,526,229
276900,526,229
276950,525,230
277000,526,229
277050,526,229
277100,526,229
277150,526,229
277200,526,229
277250,525,228
277300,526,229
277350,526,229
277400,525,228
277450,525,228
277500,526,229
277550,526,229
277600,525,228
277650,525,228
277700,526,229
277750,526,229
277800,526,228
277850,526,229
277900,526,229
277950,526,229
278000,526,229
278050,526,229
278100,526,229
278150,526,228
278200,526,229
278250,526,229
278300,526,229
278350,526,229
278400,526,229
278450,526,229
278500,526,229
278550,526,229
278600,526,229
278650,526,229
278700,526,229
278750,526,229
278800,526,229
278850,526,229
278900,526,229
278950,526,229
279000,526,229
279050,526,228
279100,526,229
279150,526,229
279200,526,229
279250,526,229
279300,526,229
279350,526,229
279400,526,229
279450,526,229
279500,526,229
279550,526,229
279600,526,229
279650,526,229
279700,526,229
279750,526,229
279800,526,229
279850,526,229
279900,526,229
279950,526,229
280000,526,229
280050,526,230
280100,526,229
280150,526,230
280200,526,229
280250,526,229
280300,526,229
280350,526,229
280400,526,229
280450,526,229
280500,526,229
280550,526,229
280600,526,229
280650,526,229
280700,526,228
280750,526,229
280800,526,228
280850,526,229
280900,526,229
280950,526,230
281000,526,229
281050,526,229
281100,526,230
281150,526,229
281200,526,228
281250,526,228
281300,526,230
281350,526,228
281400,526,230
281450,526,228
281500,526,228
281550,526,230
281600,526,228
281650,526,230
281700,526,228
281750,526,230
281800,527,228
281850,527,228
281900,527,228
281950,526,230
282000,526,230
282050,527,228
282100,527,229
282150,526,228
282200,527,229
282250,527,229
282300,527,228
282350,527,228
282400,527,229
282450,526,230
282500,527,229
282550,527,229
282600,527,229
282650,527,229
282700,527,229
282750,527,229
282800,527,229
282850,527,229
282900,527,229
282950,527,229
283000,527,228
283050,527,228
283100,526,230
283150,527,228
283200,527,228
283250,526,230
283300,527,228
283350,526,230
283400,527,228
283450,526,230
283500,526,230
283550,527,228
283600,527,228
283650,527,228
283700,528,229
283750,527,228
283800,526,230
283850,527,228
283900,527,228
283950,528,229
284000,527,228
284050,528,229
284100,527,228
284150,528,229
284200,527,228
284250,528,229
284300,527,228
284350,527,228
284400,528,229
284450,527,228
284500,528,229
284550,528,229
284600,528,229
284650,528,229
284700,528,229
284750,528,229
284800,528,229
284850,528,229
284900,528,229
284950,528,229
285000,528,229
285050,528,229
285100,528,229
285150,528,229
285200,528,229
285250,528,229
285300,528,229
285350,528,229
285400,528,229
285450,528,229
285500,527,228
285550,528,229
285600,528,229
285650,528,230
285700,527,229
285750,528,229
285800,528,228
285850,528,228
285900,528,230
285950,528,228
286000,528,229
286050,528,228
286100,528,230
286150,528,230
286200,528,230
286250,528,229
286300,528,229
286350,528,230
286400,528,228
286450,528,229
286500,528,228
286550,528,229
286600,528,229
286650,528,228
286700,528,229
286750,528,229
286800,528,229
286850,528,229
286900,528,229
286950,528,229
287000,528,230
287050,528,230
287100,528,229
287150,528,229
287200,528,228
287250,528,230
287300,528,228
287350,528,230
287400,528,228
287450,528,230
287500,528,228
287550,528,228
287600,528,229
287650,528,229
287700,528,230
287750,528,229
287800,528,230
287850,528,228
287900,528,230
287950,528,230
288000,528,228
288050,528,230
288100,528,230
288150,528,230
288200,528,228
288250,528,228
288300,528,230
288350,528,229
288400,529,229
288450,528,228
288500,529,229
288550,529,229
288600,528,229
288650,528,228
288700,528,228
288750,528,230
288800,528,229
288850,529,229
288900,528,228
288950,528,230
289000,529,229
289050,529,228
289100,529,229
289150,529,229
289200,528,230
289250,529,229
289300,528,230
289350,529,228
289400,528,230
289450,529,229
289500,529,228
289550,528,229
289600,529,229
289650,528,229
289700,529,229
289750,529,229
289800,529,229
289850,529,229
289900,528,230
289950,529,229
290000,528,230
290050,528,230
290100,528,230
290150,529,229
290200,528,228
290250,529,229
290300,529,229
290350,528,229
290400,529,229
290450,529,229
290500,529,229
290550,528,229
290600,529,229
290650,529,229
290700,528,230
290750,528,228
290800,529,229
290850,529,228
290900,528,230
290950,528,230
291000,529,228
291050,529,229
291100,529,228
291150,528,230
291200,528,228
291250,528,230
291300,529,228
291350,529,228
291400,529,229
291450,529,228
291500,529,229
291550,529,229
291600,529,229
291650,529,229
291700,529,229
291750,528,228
291800,529,229
291850,529,229
291900,529,228
291950,529,230
292000,529,229
292050,529,229
292100,529,228
292150,529,228
292200,529,229
292250,529,229
292300,529,230
292350,529,228
292400,529,229
292450,529,230
292500,529,230
292550,529,229
292600,529,229
292650,529,229
292700,529,229
292750,529,230
292800,529,229
292850,529,230
292900,529,230
292950,529,229
293000,529,230
293050,529,229
293100,529,230
293150,529,229
293200,529,229
293250,529,229
293300,529,230
293350,529,230
293400,529,229
293450,529,230
293500,529,230
293550,529,230
293600,529,230
293650,530,229
293700,529,230
293750,529,230
293800,529,229
293850,529,230
293900,529,230
293950,529,229
294000,530,229
294050,530,229
294100,529,230
294150,529,230
294200,529,230
294250,530,229
294300,529,230
294350,529,230
294400,530,229
294450,530,229
294500,530,229
294550,530,228
294600,530,229
294650,530,228
294700,529,229
294750,529,228
294800,529,230
294850,529,230
294900,530,228
294950,530,229
295000,530,228
295050,530,229
295100,530,229
295150,530,229
295200,530,229
295250,530,229
295300,530,228
295350,530,229
295400,530,229
295450,530,228
295500,530,229
295550,530,229
295600,530,229
295650,529,228
295700,529,228
295750,530,229
295800,530,229
295850,530,229
295900,530,228
295950,530,229
296000,530,229
296050,530,228
296100,530,228
296150,530,228
296200,530,229
296250,530,228
296300,530,229
296350,530,228
296400,530,229
296450,530,229
296500,530,228
296550,530,229
296600,530,228
296650,530,228
296700,530,228
296750,530,228
296800,530,228
296850,530,229
296900,530,229
296950,530,229
297000,530,229
297050,530,229
297100,530,229
297150,530,229
297200,530,229
297250,530,229
297300,530,229
297350,530,229
297400,530,229
297450,530,229
297500,530,229
297550,530,229
297600,530,229
297650,530,229
297700,530,229
297750,530,229
297800,530,229
297850,530,228
297900,530,229
297950,530,229
298000,530,229
298050,530,228
298100,530,228
298150,531,229
298200,531,229
298250,530,229
298300,530,228
298350,530,230
298400,530,230
298450,530,228
298500,530,228
298550,530,228
298600,531,229
298650,530,228
298700,530,230
298750,530,228
298800,530,229
298850,530,229
298900,530,228
298950,530,228
299000,530,228
299050,530,229
299100,530,228
299150,530,228
299200,530,228
299250,530,230
299300,530,230
299350,530,228
299400,530,230
299450,530,230
299500,530,230
299550,530,228
299600,530,228
299650,531,229
299700,531,229
299750,530,230
299800,530,229
299850,530,229
